Id,información,nivel,ejecución,mining,rediseño,funcional,management,analista,elaborar,marts,aplicación,extracción,simulación,co,warehouses,seguimiento,nuevo,arquitectura,indicador,uso,implementación,olap,planeamiento,usuario,venta,caso,experiencia,negociar,multidimensionales,administración,documentario,consultoría,área,estrategia,crm,sistema,poder,optimización,plan,financiero,volumen,proceso,evaluar,informático,auditoría,oracle,modelamiento,conocimiento,pantalla,mejora,implantación,ejecutar,mapeo,generación,monitorear,servicio,relevamiento,base,potencial,banca,administrador,flujogramas,herramienta,problema,diseño,análisis,datastage,prototipo,datamining,business,etl,services,bsc,explotación,modeladores,modelación,procesamiento,lógico,técnico,teradata,objeto,one,abap,bi,sap,cubo,registro,modelar,datawarehouse,gestión,diseñar,especificar,tabulares,analisys,modelo,datawarehousing,requerimiento,consultor,dominio,automatizables,mensual,diferente,comercial,reportar,actividad,analytics,listado,minería,bpmn,levantamiento,aseguramiento,desarrollo,sql,orientar,data,documentaria,reporting,negocio,junior,automatización,dato,entrever,enfrentar,prueba,inteligencia,documentación,intelligence,proyecto,especificación,apoyo,calidad,solución,process,erp,funcionalidad,consolidar,elaboración,moldeamiento,manejo,producto,bpm,físico,analizar,Categoria
2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0710092322577141,0.0,0.0,1.922787731634459,0.0,0.0,0.0,1.3804634408090974,0.0,0.0,1.6153030318864985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4877032063451365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9970576602222545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8789836794613444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55814461804655,0.0,0.0,0.0,0.0,NULL
2130,0.0,2.6795049433599027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30770667311676114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24382375655174848,1.5863154950132463,0.0,1.922787731634459,0.0,0.0,0.0,0.0,0.0,1.4631096190354094,0.0,0.0,0.0,0.0,0.0,1.1163118657675106,0.0,0.0,0.0,0.0,2.8390784635086144,1.0129275353082097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2326237315350212,0.0,0.0,0.0,3.349904087274605,0.0,0.0,0.0,0.0,0.0,1.1904198379212325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0724217677531955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1526795099383853,0.0,0.0,0.0,0.0,0.0,0.0,1.5863154950132463,2.0506211031443438,2.3084502124464437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9075570519054004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6198749794536196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3084502124464437,0.0,0.0,0.0,0.0,0.0,0.0,NULL
1363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0473189942805592,0.0,0.0,0.0,0.0,0.0,0.1420184645154282,0.0,0.0,0.0,0.0,0.0,0.0,2.760926881618195,0.0,0.0,0.0,0.0,0.0,0.48764751310349697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6752850235388064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9970576602222545,0.0,0.0,0.0,0.0,2.5830319095852023,0.0,2.4996865167840667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1726309900264926,0.0,0.0,0.0,0.0,0.0,0.0,4.194282237558474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8151141038108007,2.162441091912481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7579673589226887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4592811021490277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9272194523094286,NULL
1977,3.6295137713350023,0.8931683144533009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1420184645154282,0.0,1.8835670184811777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48764751310349697,0.0,0.0,1.922787731634459,0.0,0.0,1.2915159547926012,0.0,0.0,0.4877032063451365,0.0,0.0,0.0,0.0,4.448516375942715,4.4652474630700425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.890829178464143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985288301111273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.755369195382769,0.0,0.0,0.0,0.0,1.171371642950538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14166355650266,3.5322256440685598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.616900424892887,0.0,0.0,0.0,0.0,0.0,10.28332711300532,0.0,0.0,0.0,0.0,0.8789836794613444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2296405510745139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sistemas de información
2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0473189942805592,0.0,0.0,0.0,0.0,0.0,0.11834872042952352,0.0,0.0,0.0,0.0,2.576714199041123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24382375655174848,0.0,0.0,0.0,0.0,0.0,1.2915159547926012,0.0,0.0,1.950812825380546,0.0,0.0,0.0,5.005212453774802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3376425117694032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5712595137636978,0.0,0.0,0.0,0.0,0.0,2.097141118779237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.171371642950538,0.0,1.2397499589072392,0.0,5.14166355650266,0.0,0.0,0.0,1.1526795099383853,0.0,0.0,0.0,5.14166355650266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6189180926549116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0812205459562405,0.0,0.0,0.0,0.0,2.502606226887401,0.0,0.0,0.0,0.0,0.0,0.0,3.5322256440685598,1.8094590463274558,0.0,0.6198749794536196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55814461804655,0.0,0.0,0.0,0.0,sistemas de información
2669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09467897634361881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.162441091912481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3690748342628787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL
1371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0473189942805592,0.0,0.0,0.0,0.0,0.0,0.023669744085904703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24382375655174848,0.0,0.0,0.0,0.0,0.0,1.2915159547926012,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0506211031443438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8745478643778037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.763397549691927,0.0,0.0,0.0,0.0,0.0,0.0,1.5863154950132463,0.0,2.3084502124464437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9075570519054004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8390784635086144,0.0,0.0,0.0,12.4205740856133,0.0,0.0,0.0,2.4794999178144783,0.0,0.0,1.4781019103730135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL
2141,1.209837923778334,1.7863366289066018,0.0,0.0,0.0,1.7076763520175138,0.0,1.0473189942805592,0.0,0.0,3.0081547935525483,0.0,0.0,1.3728451569824727,0.0,5.650701055443533,3.845575463268918,0.0,0.0,2.00616934057351,1.3804634408090974,0.0,0.0,14.537727286978486,2.502606226887401,7.730142597123369,0.0,0.0,0.0,1.922787731634459,0.0,0.0,10.33212763834081,0.0,0.0,10.729470539593002,0.0,0.0,3.295836866004329,0.0,0.0,0.0,0.0,0.0,3.5322256440685598,0.0,0.0,0.6752850235388064,0.0,1.9636097261547143,0.0,0.0,0.0,3.062222014822824,4.502583597212991,11.163118657675106,0.0,0.9985288301111273,0.0,0.0,0.0,0.0,1.2915159547926012,1.8835670184811777,0.0,2.380839675842465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.787369612921993,0.0,0.0,2.342743285901076,0.0,3.7192498767217175,20.613713592328985,0.0,11.266107586148307,0.0,0.0,3.458038529815156,2.4336133554004498,0.0,0.0,0.0,0.0,0.0,4.758946485039739,0.0,0.0,0.0,7.0644512881371195,5.313513813429319,0.0,6.29142335633771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.722671155716201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7743677265161857,0.0,0.0,0.0,1.2397499589072392,0.0,0.0,0.0,1.2296405510745139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.678156927017229,1.9636097261547143,NULL
1886,0.0,0.0,0.0,0.0,0.0,0.0,2.502606226887401,0.0,0.0,0.0,0.0,0.0,0.0,0.09467897634361881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985288301111273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2397499589072392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5322256440685598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL
1888,0.0,0.0,0.0,0.0,0.0,0.0,2.502606226887401,0.0,0.0,0.0,0.0,0.0,0.0,0.16568820860133293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.295836866004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6198749794536196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL
1889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0473189942805592,0.0,0.0,0.0,0.0,0.0,0.09467897634361881,0.0,1.8835670184811777,0.0,0.0,2.576714199041123,0.0,2.760926881618195,0.0,0.0,0.0,0.0,0.0,0.24382375655174848,3.1726309900264926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2326237315350212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2512917986064953,1.1163118657675106,0.0,0.0,0.0,0.0,0.0,0.0,1.2915159547926012,0.0,1.2498432583920334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1526795099383853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.097141118779237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL
2363,0.0,1.7863366289066018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26036718494495176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2191187827587424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,2.8390784635086144,0.0,3.480932349681009,0.0,2.0258550706164193,0.0,0.0,0.0,2.0506211031443438,0.0,0.0,0.0,1.1163118657675106,0.0,0.9985288301111273,0.0,0.0,0.0,0.0,2.5830319095852023,0.0,2.4996865167840667,0.0,0.0,0.0,0.0,0.0,0.0,2.097141118779237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.171371642950538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.097141118779237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.537785259527002,2.162441091912481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7579673589226887,0.0,0.0,0.0,0.0,0.0,0.0,0.6198749794536196,2.743768283704289,0.0,1.4781019103730135,2.4592811021490277,0.0,0.0,0.0,0.0,0.0,0.0,3.1162892360931,6.925350637339331,0.0,0.0,0.0,NULL
2569,1.209837923778334,0.0,2.576714199041123,0.0,0.0,1.7076763520175138,0.0,2.0946379885611184,0.0,0.0,1.5040773967762742,0.0,0.0,0.3550461612885705,0.0,1.8835670184811777,0.0,2.145931282948669,0.0,0.0,2.760926881618195,0.0,0.0,0.0,0.0,0.0,0.24382375655174848,1.5863154950132463,0.0,0.0,0.0,0.0,1.2915159547926012,0.0,0.0,0.4877032063451365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6752850235388064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4652474630700425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00616934057351,1.3574739225843986,0.0,0.0,2.342743285901076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1526795099383853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8094590463274558,0.0,0.0,0.0,0.0,0.0,0.0,1.8151141038108007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7743677265161857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3690748342628787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL
1254,0.0,1.7863366289066018,0.0,0.0,0.0,0.0,0.0,1.0473189942805592,0.0,0.0,3.0081547935525483,0.0,0.0,0.3550461612885705,0.0,1.8835670184811777,1.922787731634459,4.291862565897338,0.0,0.0,1.3804634408090974,0.0,0.0,1.6153030318864985,0.0,0.0,1.462942539310491,4.758946485039739,0.0,1.922787731634459,0.0,0.0,0.0,3.5322256440685598,0.0,0.975406412690273,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,1.7404661748405046,0.0,0.3376425117694032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1163118657675106,0.0,2.9955864903333818,0.0,0.0,0.0,0.0,3.8745478643778037,0.0,2.4996865167840667,1.1904198379212325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3574739225843986,0.0,0.0,0.0,0.0,0.6198749794536196,0.0,0.0,0.0,3.349904087274605,0.0,0.0,0.0,0.0,0.0,0.0,4.738149668525757,0.0,0.0,0.0,0.0,0.0,0.0,2.6567569067146595,0.0,0.0,1.8094590463274558,0.0,0.0,0.0,0.0,0.0,0.0,4.537785259527002,2.162441091912481,0.0,0.0,0.0,0.0,2.502606226887401,0.0,0.0,1.7579673589226887,0.0,0.0,3.5487354530323714,0.0,0.0,0.0,0.6198749794536196,0.0,0.0,1.4781019103730135,1.2296405510745139,0.0,0.0,0.0,0.0,0.0,0.0,1.55814461804655,0.0,0.0,0.0,0.0,NULL
2662,0.0,0.0,0.0,0.0,0.0,3.4153527040350276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30770667311676114,0.0,0.0,0.0,0.0,0.0,2.00616934057351,0.0,0.0,0.0,0.0,0.0,0.0,0.48764751310349697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975406412690273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3505700470776127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9970576602222545,0.0,0.0,0.0,0.0,0.0,0.0,2.4996865167840667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5141149288516145,0.0,1.2397499589072392,0.0,0.0,0.0,3.349904087274605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.448516375942715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7579673589226887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.231304851112867,0.0,0.0,0.0,0.0,4.738149668525757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL
1640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047339488171809406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24382375655174848,0.0,0.0,1.922787731634459,0.0,0.0,0.0,0.0,0.0,0.975406412690273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.221398524521514,0.0,0.3376425117694032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9970576602222545,0.0,0.0,5.8888779583328805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3574739225843986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1526795099383853,0.0,0.0,0.0,0.0,0.0,0.0,1.5863154950132463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.162441091912481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7579673589226887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL
2153,1.209837923778334,1.7863366289066018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16568820860133293,0.0,0.0,0.0,0.0,0.0,2.00616934057351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4877032063451365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3376425117694032,0.0,0.0,0.0,0.0,0.0,3.062222014822824,0.0,0.0,0.0,0.9985288301111273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1904198379212325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.448516375942715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.391506814894693,2.097141118779237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.162441091912481,0.0,0.0,0.0,0.0,0.0,0.0,2.8390784635086144,0.0,0.0,0.0,0.0,3.5322256440685598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sistemas de información
1898,1.209837923778334,1.7863366289066018,0.0,10.28332711300532,0.0,0.0,0.0,1.0473189942805592,0.0,0.0,0.0,0.0,0.0,0.21302769677314232,0.0,0.0,1.922787731634459,0.0,5.153428398082246,0.0,0.0,0.0,0.0,1.6153030318864985,0.0,0.0,0.24382375655174848,1.5863154950132463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3690748342628787,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6752850235388064,0.0,1.9636097261547143,0.0,0.0,0.0,0.0,2.2512917986064953,1.1163118657675106,0.0,0.9985288301111273,4.448516375942715,0.0,0.0,0.0,0.0,1.8835670184811777,0.0,1.1904198379212325,0.0,0.0,5.14166355650266,2.4336133554004498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.171371642950538,0.0,0.6198749794536196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.162441091912481,0.0,2.3084502124464437,0.0,0.0,0.0,0.0,0.0,2.636951038384033,0.0,5.14166355650266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2296405510745139,0.0,0.0,0.0,0.0,0.0,0.0,1.55814461804655,2.3084502124464437,0.0,0.0,1.9636097261547143,sistemas de información
1643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0710092322577141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.230606063772997,0.0,0.0,0.48764751310349697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975406412690273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3376425117694032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3574739225843986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5863154950132463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8094590463274558,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55814461804655,0.0,0.0,0.0,0.0,NULL
1644,0.0,0.0,0.0,0.0,0.0,5.123029056052541,0.0,3.141956982841678,0.0,0.0,1.5040773967762742,0.0,0.0,0.11834872042952352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.730142597123369,0.24382375655174848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4877032063451365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7404661748405046,2.8390784635086144,1.3505700470776127,5.14166355650266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985288301111273,0.0,0.0,0.0,0.0,1.2915159547926012,0.0,0.0,4.76167935168493,0.0,4.04305126783455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3084502124464437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0812205459562405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7579673589226887,0.0,0.0,1.7743677265161857,0.0,1.8094590463274558,0.0,0.0,0.0,0.0,0.0,1.2296405510745139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sistemas de información
